 Net Value Growth Rate, Net Income to Stockholder's Equity, Persistent EPS in the Last Four Seasons, Net Income to Total Assets, Interest Expense Ratio, Borrowing dependency, Degree of Financial Leverage (DFL), Net profit before tax/Paid-in capital, Net Value Per Share (A), Interest Coverage Ratio (Interest expense to EBIT), Interest-bearing debt interest rate, Non-industry income and expenditure/revenue, Cash/Current Liability, Cash/Total Assets, Total debt/Total net worth, Fixed Assets Turnover Frequency, Net worth/Assets, Debt ratio %, Continuous interest rate (after tax), ROA(A) before interest and % after tax, Retained Earnings to Total Assets, Per Share Net profit before tax (Yuan ¥), Total assets to GNP price, Inventory/Working Capital, ROA(B) before interest and depreciation after tax, No-credit Interval, Net Value Per Share (B), Equity to Liability, Total income/Total expense, Operating Expense Rate, Liability to Equity, Average Collection Days, Operating profit per person, Current Liability to Equity, Accounts Receivable Turnover, Total Asset Return Growth Rate Ratio, Working Capital to Total Assets, Continuous Net Profit Growth Rate, Working Capital/Equity, After-tax net Interest Rate, Revenue per person,Bankrupt?
0.0005108411568232,0.845079566653592,0.274747092748416,0.87794559435174,0.63062321064095,0.370376417801616,0.0267942627154697,0.221438805519946,0.203489107075134,0.565173162526275,0.0002310231023102,0.303548695925609,0.0048972166957098,0.0716823102292153,0.0029573496019478,0.0001399520834326,0.927865284034223,0.0721347159657768,0.781945554388769,0.684910597470562,0.960504511905012,0.222339383896965,0.0009379448368199,0.277331007569992,0.683762514053215,0.623862390186974,0.203489107075134,0.0534028729689729,0.0028990824813358,0.0001246561404308,0.276923598926475,0.006200233117152,0.408391940480767,0.328883548648632,0.0010205634402929,0.26462534287557,0.79928190564404,0.217607185750262,0.734586269760023,0.809659419361491,0.0148994609520732,0
0.0004794235897068,0.842578485953622,0.243358230121963,0.834735136846863,0.63062629279051,0.369834012923775,0.0267943749251995,0.199675740894352,0.199823016307783,0.565173694381405,0.0002460246024602,0.303755590193695,0.004808696558128,0.0695410504666583,0.003747982381747,0.0010787657890536,0.914109502070926,0.0858904979290746,0.781766185514574,0.603521587440035,0.950261520234582,0.200647736687505,0.0007821601767858,0.277317412717197,0.586433963274265,0.623825448180975,0.199823016307783,0.0446054828775405,0.002463729417865,0.0001978540410733,0.277497481844353,0.0095569493247714,0.405248637525158,0.329025111403159,0.0006614387306869,0.263921330940004,0.824234499552202,0.217592857032806,0.736215241072336,0.809493678137574,0.0358444839387219,0
0.0004527473551973,0.841431501810344,0.226623806372317,0.811531755237037,0.630991013821729,0.376335042933862,0.0268976421557202,0.180318226378101,0.181450423496692,0.565619660992872,0.0002060206020602,0.303557397086416,0.0027557162865919,0.054664754266063,0.0084826598819978,0.0001618905181328,0.857544517338332,0.142455482661668,0.781658255417347,0.560946358482338,0.939377958913519,0.181290954281841,0.000872473428171,0.27771865998285,0.559933615289898,0.623671691767543,0.181450423496692,0.025721715032566,0.0023199846222015,0.0002221377047936,0.280930680320985,0.0090582664793759,0.393568666470681,0.331519379272847,0.0006979598875959,0.263972616577694,0.778341786032059,0.217591051840055,0.734130352142157,0.809392124206187,0.0065243893482954,0
0.0004842647398423,0.842560213095659,0.238725536541552,0.83125323924029,0.630667730579033,0.371121245943147,0.0268077632368817,0.189208958600407,0.190131052210189,0.56523635418282,0.0002050205020502,0.303566098247224,0.0083191727850155,0.155780362605229,0.0049280040853919,0.0002632612164029,0.896483961665205,0.103516038334795,0.781711729236649,0.594254252071522,0.947201069815872,0.190329140619116,0.0009743712746258,0.277396640916071,0.59280475400182,0.623762720475232,0.190131052210189,0.0365982168626292,0.0023789091058356,0.0002274569835133,0.278352734371274,0.006043967773475,0.394823726283892,0.330205616296399,0.0010469398313939,0.263455874925208,0.79619450676599,0.217581846684376,0.734821516791151,0.809447197684362,0.0080636869703156,0
0.0004794734984711,0.840891700058708,0.230405597050203,0.801576162951508,0.631338611799838,0.384154620059363,0.0269794890610347,0.194103008822864,0.178037166575366,0.565920571480463,0.0004100410041004,0.303818673609548,0.0015252602946976,0.0383331813990114,0.0207862555740979,9460000000.0,0.793874897965353,0.206125102034646,0.781673974755305,0.574465765372874,0.93351912486458,0.195074188446185,0.0059583690645545,0.273346252042594,0.548102146795867,0.623370944938406,0.178037166575366,0.0166118309274561,0.0022651894318441,0.0002288446214402,0.289853808768185,0.0101572473390061,0.39400963343208,0.337658317618902,0.0006228886206161,0.264547637363918,0.743054701384894,0.217994880758739,0.730913866454203,0.809350461054849,0.0162889414391258,1
0.0004507759590081,0.839971584709266,0.213954807601399,0.795421603437074,0.635979301653402,0.380905782595178,0.0402543135421551,0.169195384963427,0.169398676836206,0.569830514140561,0.0003580358035803,0.303444040297009,0.0001350698534651,0.0047479546216934,0.0168203248251398,0.0003782488741422,0.80781207485564,0.19218792514436,0.781560430608807,0.53554295682512,0.930257022407216,0.170143857799202,0.0026431428778405,0.278372950855368,0.521334118528829,0.621335230056702,0.169398676836206,0.0181042626229842,0.0022214262764311,586000000.0,0.286977518840217,0.0048783820132612,0.396463218832681,0.340118753780585,0.0012965010702727,0.263983495349325,0.803591127045047,0.217543867950867,0.738127281565929,0.809303069220201,0.0330743357372619,1
0.0004617558871504,0.841183234530754,0.232863760990829,0.810185185253401,0.63078519472336,0.372104284886699,0.0268293091482599,0.184405399291155,0.215456575786945,0.565333975708072,0.0002090209020902,0.30355812218315,0.001120155122288,0.02183543845396,0.006695300887296,0.0002322448087233,0.8749281978414,0.1250718021586,0.781665272978935,0.557348451809856,0.94058211613278,0.185358138133615,0.0188498618559429,0.279242858890601,0.550993093848707,0.62351107031083,0.215456575786945,0.0297730872384623,0.0023598983979931,0.0001311317840895,0.279635042248197,0.0076570018401738,0.398091404536306,0.330896265699181,0.0008257839367778,0.26406275497121,0.758625871775911,0.217609916767971,0.732495973166313,0.809386395522878,0.0258331742138272,0
0.0004870596306422,0.840951981046053,0.224638366266427,0.808612969989986,0.630956767715511,0.373116401205145,0.0268956159935389,0.178998567227208,0.21073701066116,0.56561167375335,0.0002160216021602,0.303678488240985,0.0035900729794092,0.0393421324205084,0.005048377242178,0.0005318179170439,0.894851407322309,0.105148592677691,0.781667518598643,0.555004361098997,0.936578649285581,0.180387135648113,0.0565299678278983,0.27767576229835,0.538251512393597,0.623662739728352,0.21073701066116,0.0359831536395628,0.002351055818635,0.0001445456173826,0.278440425399531,0.0067578356822946,0.394970715271025,0.328548520750636,0.000935347407505,0.264055761475161,0.7680345069797,0.217618594302976,0.733039331505569,0.809417773083729,0.0256598563518059,0
0.0004370510488301,0.839291540461206,0.208565755885412,0.788717208507972,0.627512979274257,0.375217800721566,0.0258322482862775,0.166216725737124,0.169946483502592,0.515778598056465,0.0006110611061106,0.303461200919713,0.0005151431288644,0.0120370063983079,0.0113260197521407,0.0001165006532358,0.83604921849019,0.16395078150981,0.78145011454064,0.522623201046664,0.92472175526387,0.167206447239587,0.0023379829200285,0.276612135136777,0.514106750896729,0.62294863086934,0.169946483502592,0.021877851553562,0.0021635028625037,0.0002280351659828,0.282993310920018,0.0084895630974694,0.391522127495986,0.33348460160137,0.0007446258103131,0.263779129853681,0.715350880581035,0.217403972149446,0.728669926483468,0.809214925615651,0.005029155589501,0
0.0004527723095794,0.841073804215504,0.225300179635057,0.812797869157883,0.63069546992507,0.37029589584037,0.0268139947018205,0.179963803634718,0.207745143483208,0.565264988588656,0.0002600260026002,0.30375462339805,0.0108962778855069,0.102249892322461,0.0029336397377324,0.0001686989978674,0.928288538863863,0.0717114611361369,0.781760150411608,0.558547754034017,0.952590063146268,0.180989681403932,0.0103191286981003,0.277189355439654,0.541249531559505,0.62403490252821,0.207745143483208,0.0537326939990521,0.0024608539460599,0.0002289602579341,0.276906597858882,0.007122454817541,0.394744578367744,0.327903352740616,0.0008886814847879,0.263976501853276,0.804344758216912,0.217588251136597,0.734857971631721,0.809523623527598,0.0088039598725085,0
0.0004403450272728,0.840517400393468,0.217547508745391,0.800646252127573,0.632022506541006,0.37638089571735,0.0273295554646161,0.172385189653872,0.177952888626691,0.566859111384512,0.0003380338033803,0.303645617189046,0.0010179322349657,0.0162877322074516,0.0109147447997884,0.000117257150984,0.838770142395018,0.161229857604982,0.781587939450233,0.542193632795464,0.933843550542123,0.173382541236725,0.0046930163573204,0.277465287741995,0.546817281439049,0.623747284335621,0.177952888626691,0.0223115339616251,0.0022651595074879,0.0001705638285115,0.282694899352602,0.0091240174709777,0.390380136134416,0.331076055933976,0.0006939019812727,0.263917445664421,0.784483284264194,0.217577320429024,0.734990448632548,0.809333275004921,0.0150375277235139,0
0.0004737838993428,0.841818186361684,0.232863760990829,0.815436675801312,0.630691360392323,0.372351442573303,0.0268065123641164,0.185845712992987,0.193460031182841,0.565230566137128,0.0001920192019201,0.303528151518147,0.0008145404058865,0.0177653602991957,0.0088711368879891,0.0002382967907096,0.854188711189044,0.145811288810956,0.781682536180442,0.564544265154819,0.937961267671543,0.188672139790615,0.0134166091443165,0.278098374639123,0.551046629905241,0.623389374902099,0.193460031182841,0.02505358047376,0.0024127665110124,0.0001304379651261,0.281212386969785,0.0027376321957842,0.401065104814455,0.33218137370088,0.0023109776510809,0.263929101491169,0.788661380617391,0.217591602689314,0.73501811495616,0.80941647111025,0.0223286282919378,0
0.0004470827104511,0.840381728912132,0.217452963978444,0.800459796081336,0.63119888768647,0.371642401970104,0.0270503812403664,0.170680944121861,0.180228393240909,0.566150956312893,0.0002480248024802,0.303504223325927,0.0057796105360497,0.103935870049925,0.005780647279293,0.0002193843470024,0.885479336094567,0.114520663905433,0.781592430689649,0.53968600087222,0.932966815954399,0.171800858627702,0.0039109826464657,0.277227909079394,0.527330156860646,0.624007504904976,0.180228393240909,0.0327971199263743,0.0022723477437502,0.0001288190542114,0.278971181420877,0.0126643241096931,0.39364781438683,0.330278844196773,0.0004991224777576,0.26401146933352,0.823662805863444,0.217594337025392,0.736849318090674,0.809331582439398,0.0184186948283713,0
0.0004495531942831,0.840199684310285,0.209133024487095,0.797317705492312,0.634235489924796,0.378917337496617,0.0303147596981761,0.169466857703039,0.173275462475243,0.5690347036737,0.0002580258025802,0.303533952292019,0.0014026207923664,0.0431470343052602,0.0138264985090143,0.0002269493244853,0.821537624331106,0.178462375668894,0.781524500693475,0.53554295682512,0.931824636642895,0.170520448896588,0.0063133787277346,0.271495966715108,0.517907810910648,0.623646992525009,0.173275462475243,0.0197921418146539,0.0022382940934632,0.0001903376689694,0.284806654440326,0.00701998573972,0.391963094457384,0.336973495892865,0.0009008552037576,0.26427255985267,0.74919140553824,0.217604129532389,0.731780413910161,0.809314917178863,0.0184363203736616,0
0.0004510005484474,0.840208764403901,0.214900255270871,0.798605634808685,0.632420788756318,0.372099811444407,0.0408223576117275,0.168984239499284,0.161434410686444,0.569844320968945,0.0003930393039303,0.303538302872422,0.0042684958433261,0.062506411697879,0.0033430908543758,0.0002087933785265,0.920942044320827,0.0790579556791728,0.781587799099001,0.53821412996075,0.912530433665404,0.169993221360247,0.0010296024942563,0.283807228963758,0.522083623320306,0.623620918925003,0.161434410686444,0.048605636148706,0.0022791049912128,0.0001406139765898,0.277203917371983,0.0175290435792449,0.391454286425002,0.32897091162646,0.0003611536627676,0.264030895711433,0.750847764035763,0.218311337020955,0.731933473060167,0.809349159081369,0.0390053317274503,0
0.0004693669737037,0.841211517589213,0.219154769783492,0.816635797991437,0.63061225188696,0.36963718146295,0.0267911566924924,0.177083176231053,0.175255994269099,0.565158395757604,0.0,0.303819640405194,0.0181785957035667,0.17345910717643,0.001995276265514,0.0002640177141512,0.947153611270671,0.0528463887293285,0.781660641388287,0.568087658089839,0.939853582849857,0.178353543722226,0.0031960608664095,0.277058445460846,0.539482841693881,0.625495705439681,0.175255994269099,0.0728879374532704,0.0026073181653231,0.0001098546692108,0.276226274792417,0.0117958986751602,0.393218154270595,0.327796373528131,0.0005356436346666,0.264488581175063,0.8743451384302,0.217589303059578,0.738164176091927,0.80947375794334,0.0108162096264853,0
0.0004681442089787,0.84139529218074,0.227758343575683,0.807239716066713,0.631027657155381,0.375907829195026,0.0269024252990105,0.179217253600784,0.174792465551388,0.565638406468842,0.0002700270027002,0.30347908663915,0.0001340065806038,0.0044495924741354,0.0145833903281992,0.0002549397411718,0.817758563352178,0.182241436647822,0.781643799240475,0.554132141299607,0.935131567971561,0.180311817428636,0.0060459498617053,0.278576524129515,0.54879811553081,0.62291036340546,0.174792465551388,0.0193005432295412,0.0023301575480873,9790000000.0,0.285355520884288,0.007251395073799,0.399719590239931,0.338214637200491,0.0008724498594949,0.264121811160066,0.790197412675097,0.217631618901405,0.736161658284636,0.809363220394946,0.0272490930188153,0
0.0004300887762126,0.841436504308463,0.229460149380732,0.811119250948424,0.630914302543801,0.373322179550553,0.0268773612332801,0.18109494004977,0.194977034258986,0.565538435627449,0.0002770277027702,0.303558363882062,0.0012334659685553,0.027280681834545,0.0090298105946616,0.0002322448087233,0.852888714212293,0.147111285787707,0.781615728994122,0.557075883122547,0.938924334447524,0.182044136476614,0.0024188637563742,0.277717401592088,0.560629584024841,0.623659971732722,0.194977034258986,0.0247962525347716,0.0023123985003399,0.0001335601504615,0.281327778700684,0.0070447491001934,0.393240767960924,0.332319638293817,0.0008967972974343,0.263706863727844,0.781092816243357,0.217578923201263,0.73442452933396,0.809353715988547,0.0144793854559875,0
0.0004570145545435,0.840344118337249,0.218682045948757,0.798385951645592,0.632953315708004,0.381963751697112,0.0278179499245518,0.171985521453887,0.193712865028865,0.567641585036375,0.0002240224022402,0.303396183912569,0.0005677346200556,0.0143218723733367,0.0154807174969679,0.000117257150984,0.81355624754361,0.18644375245639,0.781584571020671,0.538595726122983,0.932178254098643,0.173005950139339,0.0105596376408476,0.276085363815396,0.556346699502115,0.62552584799458,0.193712865028865,0.0187795286299969,0.0022469062100203,0.0001270845068028,0.286006141378902,0.0104620928455236,0.395649125980869,0.335663346371064,0.0006046280421616,0.264296648561282,0.741471921610861,0.21767230210567,0.730914376508712,0.80932077605952,0.0145205117283316,0
0.0004661728127895,0.840829353436399,0.227096530207053,0.804379454570113,0.631367378529061,0.376361883587611,0.0270887074028361,0.173606816982128,0.206354557330075,0.566265463854332,0.0002150215021502,0.303537094377866,0.000900527677421,0.0212548596171105,0.0093371269116078,0.0001361695946912,0.850379417722284,0.149620582277716,0.781623027258174,0.546282163105102,0.941469106359841,0.174587632748362,0.0059580533408017,0.276664617259918,0.556614379784785,0.623136637049844,0.206354557330075,0.0243236736430048,0.00229258636342,0.0001355259708579,0.281550670169201,0.0058074349855048,0.393331222722236,0.332843714325453,0.0010895478477879,0.263929101491169,0.717972144328909,0.217603810968962,0.729201865077738,0.809348638291977,0.0249724600854839,0
0.0004702154226965,0.840841471082344,0.221612933724118,0.803239077471579,0.631597169901782,0.38012293019417,0.0269736888674709,0.176140562551844,0.184779402469344,0.565900555575614,0.0002430243024302,0.303528876614881,0.0009735219675641,0.0154735922763581,0.0125726114591598,7040000000.0,0.828400399068839,0.171599600931161,0.781618957072453,0.548081116441343,0.933999061216674,0.177374406869022,0.0047932445587119,0.275039502650752,0.563092242625408,0.614500924088474,0.184779402469344,0.0207357435181063,0.0023050271204554,0.0001574969047001,0.283897075103004,0.00645896753865,0.395038556342009,0.33144460158739,0.0009799843770606,0.264103938892386,0.743097656650839,0.21759134385653,0.731190788695945,0.809358142698376,0.0163858819382225,0
0.0004586116350006,0.841262435159569,0.232863760990829,0.814490672419474,0.630613964192271,0.36963718146295,0.0267915966282258,0.186094563004298,0.235472588597194,0.565160492592337,0.0,0.303702416433206,0.0029723168490742,0.0370675257270866,0.0038419099207543,0.0001724814866088,0.912597877679354,0.0874021223206458,0.781679308102112,0.561382468382032,0.9577687295583,0.187015138962115,0.002083249882298,0.277312382700833,0.551581990470582,0.624021662103929,0.235472588597194,0.0437966002254876,0.0025223653839197,9980000000.0,0.277565349567429,0.0069098314810624,0.392912869451166,0.328648755679518,0.0009150578758889,0.263882478184178,0.800895759346339,0.217587096344176,0.734874940805439,0.809425845319301,0.0112509730769796,0
0.0004636773745754,0.838250161635344,0.209511203554883,0.778376628064902,0.629359529321516,0.379380338773785,0.0265199855181446,0.163283311967423,0.14853988453921,0.563419072288525,0.0003730373037303,0.303508090508508,0.001337402455009,0.032490318818572,0.0109904339817069,6130000000.0,0.838256190101883,0.161743809898116,0.78143341274406,0.507577409507196,0.892295786970106,0.162235444754086,0.0009075127492844,0.276071660732433,0.508646073130253,0.623054547669044,0.14853988453921,0.0222294232042628,0.0021253018163878,0.0002079144160432,0.282749743153937,0.0067373418667304,0.387756948056353,0.333650955264654,0.0009394053138283,0.264811836103535,0.725644737647227,0.21761534230133,0.729657794602481,0.809151519507208,0.0085836405563797,0
0.0004679695283037,0.842969543405388,0.252812706816678,0.827471080365904,0.630821838057013,0.379598419085494,0.0268425430496403,0.211756277807104,0.207997977329232,0.565392054755945,0.0001690169016901,0.303575041106942,0.0170496765958181,0.227363599972356,0.0092085464941318,0.0001482735586637,0.851407322308553,0.148592677691447,0.781871027884702,0.595453554295682,0.95060972039697,0.212849288242826,0.0070601141754057,0.277104356821589,0.583703624391027,0.625617668232346,0.207997977329232,0.0245179521176644,0.0027385844224361,9980000000.0,0.281457253876222,0.0021988156282421,0.409669613984306,0.329910888212838,0.0028750266300102,0.263926770325819,0.8169112152445,0.217590885921604,0.737415990998666,0.809581040558036,0.0159658064421368,0
0.0004991125972166,0.842254690134873,0.235227380164508,0.82048591948655,0.631004027342091,0.375787046253157,0.0268993253196319,0.18942010406455,0.187476296826935,0.565626274985884,0.0003650365036503,0.303564648053756,0.0017898085792537,0.0365073716633451,0.008675986467139,0.0005484608675062,0.855851498019772,0.144148501980228,0.781665272978935,0.579917139119058,0.939352415140027,0.190705731716502,0.002667913741885,0.277323217367206,0.567107446865464,0.62382834372694,0.187476296826935,0.0253816379376314,0.0023773632363387,0.0001452394363461,0.281070962672405,0.0088943159548623,0.400228398272314,0.33173084129873,0.0007101336065656,0.264369691742235,0.817240351001081,0.217640555269193,0.737283653912113,0.809401238020542,0.0297577956318024,0
0.0005038788842057,0.844768901341261,0.277299801455989,0.84935047903857,0.630684168710018,0.372354797655022,0.0268065791290271,0.234333760651535,0.214276684505499,0.565230875416397,0.0002520252025202,0.303591960030734,0.0029716651820053,0.0597442117128088,0.0083394887788508,0.0005257659350576,0.85878404933942,0.14121595066058,0.78175636092835,0.629252071522024,0.954673847675511,0.235670708744445,0.0025136887960639,0.277490716807762,0.614968681406928,0.623730525672342,0.214276684505499,0.0259834797934091,0.0025093573930199,0.0001598096345782,0.280826827534352,0.0069721668367368,0.405780059247869,0.3315478576528,0.0009069420632424,0.264354927695021,0.83613934915577,0.21760412621402,0.738674527427279,0.809488730638352,0.023638793825184,0
0.0004756804323855,0.841840828988697,0.230216507516309,0.825941882480689,0.63061225188696,0.369927955211896,0.0267911566924924,0.19278334967197,0.211200539378872,0.565158395757604,0.0,0.303765016451236,0.0135650574595759,0.12211039703204,0.0026737431492171,0.0008359300118543,0.933216434380385,0.0667835656196148,0.781687448473554,0.582370257304841,0.953328187339382,0.193718460495594,0.0043473893469448,0.277018833418324,0.549601156378821,0.624391891030783,0.211200539378872,0.0577551865952149,0.0025195244166312,0.0001334445139676,0.276718242215372,0.0145711028661455,0.402501074150291,0.327796839317196,0.0004341959765858,0.26390656689279,0.855630221701328,0.2175825833623,0.737539710779001,0.809477403469082,0.0410322694358357,0
0.0004850133713065,0.842378827935134,0.247234565566796,0.82223483384814,0.630907795783619,0.378068501821809,0.0268526992185105,0.197390845335948,0.20530108297164,0.565435694439142,0.0001910191019101,0.303639574716264,0.0120702753865168,0.170699413534195,0.0084215613857503,0.0002254363289887,0.858058469631466,0.141941530368534,0.7817579047919,0.581007413868295,0.942864745760183,0.198312871883709,0.0034004832020971,0.277352578208882,0.576529792815461,0.623843226677934,0.20530108297164,0.0258323292898892,0.0024174295601561,0.0001647820038162,0.280886369926371,0.00357958645188,0.397921801858845,0.329968181616415,0.0017672182037677,0.264636998702318,0.816438085542612,0.217672952505999,0.737143767380017,0.809462951563462,0.0151256554499655,0
0.0004740583975463,0.842252137798811,0.23050014181715,0.819357387182022,0.63080882453665,0.373540259862263,0.0268405462769544,0.187391599426891,0.18452656862332,0.565383380626109,0.0001730173017301,0.303564164655933,0.0104458031721831,0.305917260395611,0.0095185985646413,0.001851149990052,0.848958490794207,0.151041509205793,0.781632851844398,0.563781072830353,0.940807148208612,0.188370866912706,0.0024978318405539,0.27703850735887,0.544033406499277,0.6244129557958,0.18452656862332,0.0240593955555038,0.0025050601460061,6530000000.0,0.281681958916633,0.0021322107276585,0.396169240858416,0.334533432927577,0.0029663295222829,0.264111709443551,0.844367212601715,0.217611486356521,0.739820783921158,0.809385874733486,0.0202987529926707,0
0.0005332751463686,0.841997405021654,0.233809208660301,0.812455554354832,0.631288954945823,0.383018365717328,0.0269167780217391,0.191456149611643,0.199907294256458,0.565693745468376,0.0002780278027802,0.303447665780679,0.0024069144027505,0.0409594591803033,0.0142988719576141,7720000000.0,0.819149257792424,0.180850742207576,0.781707097646001,0.566997383340602,0.936959674598149,0.192889960081344,0.0044526304109631,0.278604449857563,0.551742598640184,0.623641871196325,0.199907294256458,0.0194792897831158,0.0023829284365085,0.0001853652997315,0.285149200075334,0.0108788004286623,0.399674362859275,0.332265242743911,0.0005802806042222,0.264020793994918,0.755073577734551,0.217588526561226,0.732399317966481,0.809459175840372,0.011142282214356,0
0.00045639069499,0.841216182104541,0.227474709274842,0.814670793816831,0.630716360049862,0.370195243388811,0.0268158671088898,0.18240705829123,0.19619906451477,0.565273528075515,0.0004240424042404,0.303736737678612,0.0064226902162765,0.0784449283102385,0.0032254534511531,0.0003215115430208,0.922997853493364,0.077002146506636,0.781660220334592,0.564489751417357,0.939260077167939,0.183399864427205,0.0014429157409177,0.277263385914554,0.55340221639274,0.62386973933234,0.19619906451477,0.0499563847826388,0.0023779278169233,0.0001407296130837,0.277118140856261,0.0059637003291819,0.392008321838041,0.328482777032876,0.0010611425035253,0.26431063555338,0.804679544029409,0.217682433086308,0.734947240673879,0.809393686574362,0.0152460966761159,0
0.0004051843028352,0.839200322361075,0.206863950080363,0.788186942725113,0.626524636648813,0.379105222072859,0.0259878562870054,0.164044943820225,0.183093843495849,0.549188438350511,0.0004770477047704,0.30346990208052,0.0010090863247568,0.0291205894661613,0.0122561759636692,0.0004909670386366,0.830244580826556,0.169755419173444,0.781537974411725,0.524149585695595,0.93051772972969,0.165022218874746,0.0039702198497354,0.276762824756676,0.513946142727127,0.623557009787282,0.183093843495849,0.0210038913279907,0.0021970755472895,0.0001284721447297,0.28366767143884,0.0066024242475994,0.392912869451166,0.335614377414775,0.0009576658922828,0.263110862453474,0.719075800630185,0.217554314176563,0.728882956015067,0.809282888631272,0.032395752243585,0
0.0004504765064224,0.840262666910649,0.215751158173395,0.797941498957676,0.632834139258366,0.379202519442699,0.0276390641129707,0.17094487595204,0.172601238885846,0.56740155832865,0.0002350235023502,0.303511957691089,0.0026303065773982,0.0816069532576587,0.0128844873653781,0.0004054827930804,0.826616682286785,0.173383317713215,0.781570956951189,0.537723506323594,0.927915289356412,0.171951495066657,0.0016701535754023,0.277474805751618,0.525884683334226,0.623740307835286,0.172601238885846,0.0204838942521214,0.0022492976279972,7660000000.0,0.284123463364789,0.007542578036607,0.393941792361095,0.3366211914616,0.0008379576557475,0.264964138906373,0.798071860737398,0.217632299167055,0.736640884952315,0.809314135994776,0.0359326116651734,0
0.0004855374133315,0.84344655759875,0.2520563486811,0.843757429642876,0.630705401295873,0.372001395713995,0.026813646529664,0.204946836588493,0.197463233744891,0.565263397417136,0.0002610261026102,0.303551838011456,0.0078769948567903,0.10236672315464,0.0049024703854676,0.0002655307096478,0.896846751519182,0.103153248480817,0.78177306272493,0.616277802006105,0.948858005877434,0.208631467952098,0.0014521318157546,0.277411424070195,0.60292306868676,0.62384809320689,0.197463233744891,0.0367317441020073,0.002637700760429,0.0001075419393327,0.278334234854667,0.0039817775823275,0.409454783926189,0.328963204530162,0.0015886703255455,0.26459192950556,0.883376209378407,0.217631459619691,0.740353370215697,0.809499797412927,0.0250987764933978,0
0.0004490790610224,0.840280762706206,0.215751158173395,0.798542341493012,0.632412912151888,0.374705591579192,0.0282850555072897,0.169753412261519,0.170578568117652,0.568109606087986,0.0002320232023202,0.303535402485487,0.0035231375646163,0.102546658908213,0.0091520075871565,0.0002148453605127,0.851860809626024,0.148139190373976,0.781573483273361,0.537832533798517,0.930276862806755,0.17074640355502,0.0014053948120443,0.277887899541673,0.533968627870871,0.62355811475102,0.170578568117652,0.0246049305800637,0.0022535397229999,9070000000.0,0.281416249795135,0.0078166828197782,0.391963094457384,0.334319729490667,0.0008095523114848,0.264244585868476,0.768667577786963,0.217636344258899,0.733415238327366,0.809317130533778,0.0125699513828709,0
0.000497590379906,0.843551508855517,0.269452585799376,0.84402554519425,0.630621840796701,0.369877628986117,0.0267938385455082,0.219161450870975,0.230289494753698,0.565171151029421,0.0002910291029102,0.303557880484239,0.0050766409499608,0.0780541772581545,0.0052572064308447,0.0012898286608249,0.892070018441818,0.107929981558182,0.78167916775088,0.608318796336677,0.959616889925478,0.22218874745801,0.0013847603347254,0.277139376940391,0.59425022752824,0.623816340860536,0.230289494753698,0.0349881715061813,0.0025506079222459,8230000000.0,0.278591508062103,0.0027786198269126,0.403801361344158,0.329559195746458,0.0022764854473334,0.26451810926949,0.774986488933456,0.217626687805031,0.733508361473359,0.809415559728815,0.0384765653687411,0
0.0004816195753353,0.842558400690514,0.264819892218966,0.828500757745536,0.630762249832194,0.374169896864788,0.0268273227032696,0.216454264384285,0.254519404997682,0.565325136475439,0.0001830183018301,0.303521625647542,0.002588213151986,0.0300104745129505,0.0061153211318724,6510000000.0,0.881458415212988,0.118541584787012,0.781814466338301,0.588748364587876,0.948344731699226,0.217368381411463,0.0057417709751321,0.277727353498358,0.608972643075111,0.621974208601673,0.254519404997682,0.0315873952727089,0.0025126434392114,0.0001904533054633,0.279214188481314,0.005957722966309,0.397209470613509,0.328875520937774,0.0010611425035253,0.264573280182763,0.766005762570979,0.217613225181891,0.732983586564377,0.809535341288912,0.0064656375306611,0
0.0005267121438654,0.841768492644797,0.228609246478207,0.81861762345201,0.630697524691443,0.370943426612061,0.0268111455048422,0.183598521981751,0.177236526062956,0.565251937279656,0.0002800280028002,0.303468935284875,0.0089595477049055,0.194732411804409,0.0058928131753891,0.0015137519943171,0.884118874142153,0.115881125857847,0.781649553640978,0.57315743567379,0.938906277439197,0.186563229645251,0.0005985398779636,0.277358641393929,0.562771026286204,0.624035930440411,0.177236526062956,0.0323764925307619,0.00245885087121,4520000000.0,0.279052665370262,0.0060687311339484,0.40094072951765,0.331174873994247,0.0010428819250707,0.263956298420247,0.829493300268271,0.217594270658011,0.737282441837143,0.809383010391832,0.0229484599679803,0
0.0004915763738098,0.839408803332814,0.209794837855725,0.789319604595445,0.626834563910083,0.379404942706388,0.0259096891830235,0.165832139356006,0.183135982470187,0.539820002727906,0.0003400340034003,0.303417211717853,0.0034852536255411,0.0466908008045713,0.0096800080248771,7720000000.0,0.847688726305288,0.152311273694712,0.781504290116101,0.523931530745748,0.931727501996316,0.166754537922724,0.0017068764754384,0.278347820628756,0.530006959687349,0.623430194691533,0.183135982470187,0.023831104447306,0.0021838859340191,0.0002556722880264,0.281799477675726,0.0060473834094023,0.392189231360666,0.330024389408951,0.0010449108782323,0.263743385318321,0.763792965149474,0.217516458222708,0.733044320487177,0.809239923506454,0.0074702936122086,0
